100_LitersPerDay_[Liters/h/15Minutes]	200LitersPerDay_[Liters/h/15Minutes]	300LitersPerDay_[Liters/h/15Minutes]
7.2	27.2	34.4
0	19.2	19.2
0	28.8	28.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
32	0	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	5.6	5.6
10.4	144	154.4
29.6	0	29.6
0	14.4	14.4
4.8	16	20.8
2.4	22.4	24.8
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	3.2	3.2
0	0	0
0	0	0
4	0	4
5.6	8	13.6
0	0	0
0	24.8	24.8
0	0	0
0	37.6	37.6
0	12	12
0	9.6	9.6
0	0	0
6.4	0	6.4
0	0	0
0	0	0
0	0	0
29.6	18.4	48
0	1.6	1.6
0	0	0
0	0	0
0	30.4	30.4
0	0	0
0	106.4	106.4
0	59.2	59.2
20.8	0	20.8
0	0	0
0	0	0
19.2	3.2	22.4
0	14.4	14.4
0	0	0
0	0	0
0	19.2	19.2
0	0	0
0	0	0
5.6	4	9.6
0	0	0
0	16.8	16.8
0	28	28
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	36	36
0	0	0
19.2	0	19.2
0	0	0
0	0	0
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
9.6	18.4	28
18.4	0	18.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
23.2	0	23.2
0	0	0
22.4	0	22.4
0	0	0
0	0	0
19.2	16.8	36
0	0	0
0	17.6	17.6
140	0	140
0	0	0
0	0	0
21.6	0	21.6
0	0	0
0	5.6	5.6
0	0	0
0	12.8	12.8
0	0	0
0	32	32
21.6	8	29.6
0	0	0
0	15.2	15.2
0	0	0
0	0	0
0	0	0
0	32.8	32.8
21.6	0	21.6
4.8	24	28.8
0	0	0
0	7.2	7.2
0	0	0
0	24	24
21.6	21.6	43.2
0	0	0
0	0	0
0	0	0
1.6	12.8	14.4
0	20	20
7.2	0	7.2
6.4	0	6.4
0	32.8	32.8
7.2	12	19.2
0	0	0
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	24	24
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	0	0
0	0	0
0	18.4	18.4
0	0	0
0	0	0
0	18.4	18.4
0	12.8	12.8
0	26.4	26.4
0	12.8	12.8
0	20	20
0	0	0
28.8	164	192.8
36.8	0	36.8
9.6	8	17.6
0	28.8	28.8
4.8	21.6	26.4
15.2	13.6	28.8
24.8	0	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2.4	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	17.6	17.6
20.8	0	20.8
0	0	0
0	7.2	7.2
0	28.8	28.8
0	208	208
22.4	0	22.4
0	0	0
0	0	0
0	20	20
0	0	0
0	0	0
3.2	28.8	32
0	0	0
0	0	0
22.4	0	22.4
0	0	0
0	24.8	24.8
0	8	8
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	4	4
0	0	0
0	35.2	35.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
0	12.8	12.8
6.4	23.2	29.6
8.8	0	8.8
0	0	0
8	16.8	24.8
0	18.4	18.4
0	0	0
0	0	0
0	9.6	9.6
0	20.8	20.8
24.8	21.6	46.4
0	0	0
19.2	3.2	22.4
2.4	0	2.4
0	0	0
1.6	0	1.6
0	19.2	19.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	28.8	28.8
6.4	31.2	37.6
1.6	0	1.6
0	0	0
0	0	0
0	4.8	4.8
0	28	28
25.6	8	33.6
0	0	0
0	0	0
4	24	28
0	0	0
0	26.4	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	8.8	8.8
20.8	9.6	30.4
0	4.8	4.8
0	0	0
0	0	0
21.6	0	21.6
0	17.6	17.6
4	0	4
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	16	16
0	0	0
6.4	18.4	24.8
0	0	0
0	3.2	3.2
0	0	0
0	25.6	25.6
0	0	0
0	4	4
0	0	0
0	6.4	6.4
0	2.4	2.4
0	25.6	25.6
0	0	0
0	0	0
24	0	24
0	7.2	7.2
0	14.4	14.4
0	24.8	24.8
0	29.6	29.6
6.4	2.4	8.8
0	9.6	9.6
0	0	0
0	6.4	6.4
0	0	0
0	5.6	5.6
10.4	17.6	28
1.6	0	1.6
0	0	0
0	0	0
0	8.8	8.8
0	0	0
0	16.8	16.8
4	0	4
0	0	0
0	0	0
0	7.2	7.2
0	0	0
5.6	0	5.6
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	0	0
14.4	6.4	20.8
0	13.6	13.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	0	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2.4	0	2.4
176	4.8	180.8
28.8	21.6	50.4
0	205.6	205.6
32.8	0	32.8
0	0	0
0	27.2	27.2
10.4	0	10.4
0	1.6	1.6
0	0	0
0	0	0
0	24	24
0	2.4	2.4
0	0	0
0	0	0
18.4	32	50.4
8.8	0	8.8
0	0	0
0	6.4	6.4
0	0	0
0	4	4
0	0	0
9.6	0	9.6
0	27.2	27.2
0	0	0
0	0	0
0	40	40
0	0	0
0	7.2	7.2
0	0	0
3.2	23.2	26.4
4	0	4
0	0	0
0	58.4	58.4
0	3.2	3.2
27.2	0	27.2
34.4	0	34.4
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
3.2	36.8	40
1.6	0	1.6
0	0	0
0	0	0
0	20	20
113.6	5.6	119.2
454.4	24.8	479.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
30.4	0	30.4
0	0	0
152	4	156
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	2.4	2.4
16.8	0	16.8
32.8	7.2	40
9.6	0	9.6
0	8	8
16	12	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	4	4
0	17.6	17.6
0	9.6	9.6
0	0	0
0	47.2	47.2
0	160	160
0	0	0
144	26.4	170.4
0	0	0
0	36.8	36.8
0	0	0
0	0	0
0	0	0
0	8.8	8.8
0	21.6	21.6
28	0	28
0	5.6	5.6
0	3.2	3.2
0	0	0
4.8	48.8	53.6
0	0	0
0	0	0
0	0	0
0	8.8	8.8
8	0	8
8.8	25.6	34.4
0	0	0
0	0	0
13.6	0	13.6
93.6	0	93.6
62.4	5.6	68
0	0	0
0	11.2	11.2
0	0	0
22.4	24.8	47.2
12.8	8.8	21.6
8.8	0	8.8
3.2	0	3.2
10.4	0	10.4
0	0	0
0	22.4	22.4
0	0	0
0	0	0
7.2	0	7.2
18.4	7.2	25.6
0	624	624
0	0	0
0	0	0
0	0	0
0	0	0
0	28	28
5.6	0	5.6
3.2	16	19.2
16	5.6	21.6
0	36.8	36.8
0	0	0
0	0	0
0	0	0
22.4	6.4	28.8
8.8	0	8.8
0	0	0
2.4	0	2.4
0	12.8	12.8
1.6	0	1.6
0	0	0
15.2	23.2	38.4
0	0	0
0	0	0
0	0	0
0	9.6	9.6
4.8	0	4.8
0	0	0
0	0	0
26.4	0	26.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
4.8	1.6	6.4
0	10.4	10.4
0	32	32
0	168	168
0	0	0
0	0	0
8	0	8
29.6	0	29.6
0	0	0
0	0	0
3.2	11.2	14.4
0	0	0
12.8	0	12.8
0	0	0
0	22.4	22.4
0	8.8	8.8
0	4	4
1.6	0	1.6
0	4	4
0	0	0
0	26.4	26.4
10.4	0	10.4
2.4	0	2.4
0	0	0
0	0	0
0	0	0
0	18.4	18.4
0	0	0
0	2.4	2.4
0	0	0
0	48	48
0	4	4
0	0	0
0	32.8	32.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	35.2	35.2
0	0	0
0	0	0
0	5.6	5.6
1.6	21.6	23.2
2.4	5.6	8
0	112	112
0	1.6	1.6
0	0	0
0	24.8	24.8
0	0	0
0	184	184
0	0	0
0	22.4	22.4
0	0	0
0	3.2	3.2
4.8	0	4.8
0	22.4	22.4
0	0	0
0	0	0
0	0	0
0	0	0
0	7.2	7.2
0	0	0
3.2	6.4	9.6
0	0	0
0	24	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	17.6	17.6
0	0	0
0	0	0
0	2.4	2.4
64	0	64
123.2	0	123.2
0	0	0
0	0	0
0	26.4	26.4
23.2	233.6	256.8
0	0	0
3.2	0	3.2
4.8	1.6	6.4
0	3.2	3.2
0	0	0
17.6	0	17.6
0	2.4	2.4
24.8	4	28.8
6.4	25.6	32
0	18.4	18.4
0	0	0
0	26.4	26.4
0	32.8	32.8
0	34.4	34.4
0	0	0
0	0	0
0	16.8	16.8
0	11.2	11.2
0	29.6	29.6
0	0	0
0	0	0
0	0	0
28	11.2	39.2
0	0	0
0	0	0
0	0	0
5.6	0	5.6
0	5.6	5.6
0	0	0
0	0	0
0	0	0
2.4	0	2.4
0	1.6	1.6
3.2	21.6	24.8
5.6	0	5.6
0	23.2	23.2
0	0	0
0	16.8	16.8
28	0	28
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	4	4
0	0	0
6.4	4.8	11.2
7.2	0	7.2
21.6	8.8	30.4
156	0	156
0	0	0
0	0	0
0	17.6	17.6
0	22.4	22.4
6.4	0	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	15.2	15.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	8.8	8.8
0	0	0
28	0	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
35.2	172	207.2
0	34.4	34.4
0	187.2	187.2
0	0	0
0	2.4	2.4
0	0	0
0	1.6	1.6
0	30.4	30.4
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
34.4	0	34.4
0	0	0
0	0	0
0	0	0
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	0	0
2.4	26.4	28.8
5.6	3.2	8.8
0	0	0
0	16.8	16.8
0	0	0
33.6	0	33.6
144	5.6	149.6
0	0	0
0	0	0
0	20.8	20.8
0	21.6	21.6
8.8	6.4	15.2
0	8	8
0	0	0
0	7.2	7.2
228	6.4	234.4
0	3.2	3.2
5.6	0	5.6
0	0	0
0	10.4	10.4
0	0	0
0	0	0
16.8	0	16.8
4.8	0	4.8
0	29.6	29.6
0	0	0
19.2	5.6	24.8
0	5.6	5.6
12	0	12
0	0	0
5.6	3.2	8.8
3.2	0	3.2
0	27.2	27.2
25.6	0	25.6
0	0	0
0	0	0
27.2	6.4	33.6
0	0	0
0	0	0
30.4	0	30.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
25.6	0	25.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
100.8	34.4	135.2
67.2	0	67.2
24.8	46.4	71.2
28.8	24	52.8
0	0	0
0	255.2	255.2
0	52.8	52.8
0	4	4
3.2	0	3.2
0	0	0
0	12.8	12.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	23.2	27.2
0	1.6	1.6
22.4	0	22.4
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	24	24
0	0	0
0	0	0
0	59.2	59.2
0	0	0
0	0	0
0	35.2	35.2
0	0	0
36.8	0	36.8
0	22.4	22.4
0	16	16
0	16	16
0	19.2	19.2
0	0	0
0	0	0
6.4	33.6	40
24.8	0	24.8
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	8	8
0	0	0
0	0	0
0	0	0
0	3.2	3.2
7.2	0	7.2
0	4.8	4.8
6.4	3.2	9.6
0	0	0
0	22.4	22.4
0	8.8	8.8
0	16	16
0	0	0
0	0	0
0	20	20
0	0	0
52	8	60
0	27.2	27.2
0	0	0
0	32	32
0	0	0
0	0	0
25.6	27.2	52.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
28	12.8	40.8
1.6	32	33.6
0	0	0
0	0	0
0	0	0
3.2	7.2	10.4
0	0	0
20.8	1.6	22.4
83.2	0	83.2
0	18.4	18.4
0	0	0
0	14.4	14.4
0	0	0
0	0	0
20.8	0	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	178.4	178.4
0	4	4
0	0	0
0	0	0
0	0	0
0	424.8	424.8
2.4	265.6	268
0	0	0
0	36.8	36.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
27.2	25.6	52.8
0	7.2	7.2
0	12	12
0	0	0
0	16.8	16.8
0	0	0
0	0	0
0	0	0
0	4	4
0	12.8	12.8
1.6	0	1.6
0	0	0
0	0	0
60.8	0	60.8
0	0	0
0	0	0
0	4.8	4.8
0	29.6	29.6
0	14.4	14.4
0	5.6	5.6
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
18.4	0	18.4
0	9.6	9.6
11.2	0	11.2
0	32	32
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	16.8	16.8
0	3.2	3.2
0	26.4	26.4
0	4	4
0	7.2	7.2
8	8.8	16.8
0	0	0
0	0	0
0	0	0
0	0	0
122.4	10.4	132.8
70.4	29.6	100
8	0	8
0	32.8	32.8
0	0	0
0	3.2	3.2
20	24	44
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
26.4	0	26.4
0	8.8	8.8
0	31.2	31.2
9.6	4.8	14.4
0	0	0
9.6	8	17.6
0	48	48
0	6.4	6.4
0	0	0
0	28	28
0	0	0
3.2	4	7.2
0	0	0
0	33.6	33.6
0	0	0
0	0	0
8.8	0	8.8
0	9.6	9.6
0	0	0
0	0	0
0	0	0
21.6	6.4	28
0	166.4	166.4
0	0	0
0	36	36
0	0	0
3.2	4	7.2
0	18.4	18.4
0	0	0
0	0	0
0	0	0
0	0	0
17.6	19.2	36.8
7.2	156	163.2
0	2.4	2.4
0	0	0
0	4.8	4.8
0	0	0
0	20	20
26.4	26.4	52.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	12.8	12.8
0	6.4	6.4
0	32.8	32.8
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6.4	0	6.4
23.2	0	23.2
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
4.8	0	4.8
0	0	0
0	176	176
0	0	0
0	34.4	34.4
0	137.6	137.6
8	0	8
0	0	0
0	23.2	23.2
0	0	0
0	12.8	12.8
3.2	0	3.2
0	0	0
0	21.6	21.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	20.8	20.8
0	0	0
0	0	0
0	3.2	3.2
1.6	0	1.6
0	32	32
25.6	7.2	32.8
0	0	0
0	0	0
0	0	0
0	25.6	25.6
0	0	0
0	0	0
0	148	148
0	20	20
0	4	4
0	30.4	30.4
7.2	1.6	8.8
0	10.4	10.4
0	19.2	19.2
0	27.2	27.2
0	0	0
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	0	0
0	17.6	17.6
0	0	0
6.4	31.2	37.6
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
0	19.2	19.2
0	0	0
8	4	12
0	2.4	2.4
0	26.4	26.4
16	0	16
0	0	0
0	32.8	32.8
0	4.8	4.8
0	12	12
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	0	0
0	4.8	4.8
0	184	184
148	0	148
0	4.8	4.8
4	0	4
8	124	132
0	136.8	136.8
6.4	23.2	29.6
0	17.6	17.6
197.6	33.6	231.2
0	44.8	44.8
0	0	0
0	11.2	11.2
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	20.8	20.8
0	15.2	15.2
0	4	4
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	21.6	21.6
0	17.6	17.6
0	0	0
0	1.6	1.6
0	8.8	8.8
0	5.6	5.6
0	0	0
0	17.6	17.6
0	0	0
0	27.2	27.2
0	59.2	59.2
0	0	0
0	0	0
64	0	64
96	12.8	108.8
0	0	0
0	2.4	2.4
1.6	10.4	12
0	32.8	32.8
2.4	44.8	47.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	4.8	4.8
0	9.6	9.6
0	0	0
4	0	4
1.6	11.2	12.8
6.4	10.4	16.8
0	25.6	25.6
0	4.8	4.8
0	0	0
0	0	0
0	4.8	4.8
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	0	0
0	0	0
23.2	20.8	44
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	6.4	6.4
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	0	0
0	0	0
0	3.2	3.2
0	0	0
6.4	28.8	35.2
0	12	12
0	59.2	59.2
0	238.4	238.4
23.2	0	23.2
0	0	0
3.2	32.8	36
1.6	4.8	6.4
0	0	0
0	0	0
0	0	0
0	0	0
175.2	10.4	185.6
10.4	144	154.4
0	0	0
0	0	0
8	0	8
0	0	0
0	0	0
7.2	8	15.2
0	0	0
0	2.4	2.4
0	0	0
0	6.4	6.4
0	31.2	31.2
0	0	0
5.6	0	5.6
0	0	0
0	0	0
0	28.8	28.8
2.4	0	2.4
0	0	0
0	7.2	7.2
0	0	0
0	0	0
0	8.8	8.8
0	0	0
0	7.2	7.2
0	27.2	27.2
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	21.6	21.6
0	4.8	4.8
0	3.2	3.2
0	2.4	2.4
0	0	0
0	30.4	30.4
0	0	0
0	0	0
0	0	0
0	0	0
124	19.2	143.2
0	0	0
0	2.4	2.4
16	0	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
20	6.4	26.4
16	0	16
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	20	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	156	159.2
0	0	0
0	0	0
0	0	0
0	141.6	141.6
0	83.2	83.2
24.8	9.6	34.4
0	4	4
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
5.6	6.4	12
0	58.4	58.4
0	0	0
0	0	0
0	0	0
0	0	0
2.4	10.4	12.8
21.6	4	25.6
0	9.6	9.6
0	0	0
0	0	0
12	0	12
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
24.8	6.4	31.2
0	34.4	34.4
0	0	0
1.6	0	1.6
0	0	0
31.2	4	35.2
0	0	0
0	8.8	8.8
0	0	0
0	0	0
0	0	0
0	24.8	24.8
0	0	0
0	0	0
0	0	0
8	0	8
0	0	0
0	0	0
8.8	0	8.8
0	34.4	34.4
0	0	0
176	0	176
0	0	0
3.2	0	3.2
0	224	224
0	0	0
0	20.8	20.8
8	0	8
0	0	0
7.2	0	7.2
0	0	0
0	0	0
0	8	8
0	0	0
0	14.4	14.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	9.6	9.6
0	0	0
0	0	0
0	0	0
0	0	0
0	8	8
0	5.6	5.6
6.4	0	6.4
0	29.6	29.6
0	168	168
0	0	0
0	10.4	10.4
0	0	0
0	5.6	5.6
0	51.2	51.2
0	118.4	118.4
0	0	0
0	0	0
0	0	0
0	0	0
0	3.2	3.2
0	0	0
0	4	4
0	4	4
0	0	0
0	1.6	1.6
0	21.6	21.6
0	0	0
0	0	0
0	4.8	4.8
0	8	8
0	0	0
0	0	0
0	0	0
0	30.4	30.4
0	0	0
0	0	0
0	28.8	28.8
0	0	0
0	0	0
0	0	0
0	12	12
0	0	0
0	0	0
11.2	0	11.2
9.6	0	9.6
0	0	0
4.8	0	4.8
0	0	0
0	26.4	26.4
0	4	4
0	0	0
0	29.6	29.6
0	121.6	121.6
10.4	0	10.4
0	5.6	5.6
0	0	0
0	0	0
9.6	4.8	14.4
0	0	0
0	0	0
0	0	0
0	1.6	1.6
0	37.6	37.6
21.6	0	21.6
0	0	0
20.8	0	20.8
0	23.2	23.2
0	0	0
0	4	4
0	0	0
3.2	0	3.2
3.2	0	3.2
15.2	25.6	40.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
1.6	0	1.6
0	0	0
26.4	0	26.4
0	0	0
0	14.4	14.4
28	21.6	49.6
0	1.6	1.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	27.2	27.2
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
4	0	4
0	0	0
0	0	0
0	60.8	60.8
0	547.2	547.2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3.2	0	3.2
0	2.4	2.4
0	0	0
0	3.2	3.2
0	5.6	5.6
0	0	0
0	20.8	20.8
0	20.8	20.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
24	15.2	39.2
25.6	0	25.6
0	5.6	5.6
0	3.2	3.2
0	0	0
15.2	12.8	28
0	4.8	4.8
0	0	0
0	0	0
0	32.8	32.8
0	0	0
0	0	0
0	22.4	22.4
0	0	0
0	0	0
0	0	0
0	0	0
5.6	0	5.6
28.8	0	28.8
0	3.2	3.2
27.2	4.8	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32.8	32.8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5.6	5.6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	192	192
12	0	12
0	4.8	4.8
0	15.2	15.2
0	27.2	27.2
2.4	0	2.4
0	4.8	4.8
0	27.2	27.2
0	0	0
0	32	32
0	0	0
31.2	28	59.2
0	0	0
20.8	0	20.8
0	5.6	5.6
9.6	0	9.6
0	0	0
13.6	0	13.6
0	0	0
0	28	28
0	2.4	2.4
0	0	0
0	0	0
232	0	232
0	4	4
0	31.2	31.2
0	3.2	3.2
0	188	188
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	107.2	107.2
0	0	0
5.6	0	5.6
0	0	0
0	0	0
5.6	0	5.6
0	0	0
0	0	0
8	0	8
2.4	0	2.4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	23.2	23.2
0	52.8	52.8
4.8	0	4.8
0	0	0
0	0	0
0	0	0
0	8	8
0	0	0
0	4.8	4.8
0	0	0
0	8	8
0	5.6	5.6
0	15.2	15.2
0	4	4
0	0	0
0	4	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
28	0	28
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10.4	0	10.4
0	0	0
0	25.6	25.6
5.6	20	25.6
0	8.8	8.8
0	0	0
0	213.6	213.6
0	0	0
0	53.6	53.6
0	38.4	38.4
0	0	0
24	0	24
86.4	0	86.4
0	6.4	6.4
0	4	4
0	0	0
11.2	0	11.2
0	0	0
8	0	8
25.6	0	25.6
0	0	0
0	4.8	4.8
0	0	0
0	10.4	10.4
0	0	0
0	0	0
0	0	0
1.6	0	1.6
35.2	0	35.2
27.2	0	27.2
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
